section_model,section_fs,caption,label,tau,alpha,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,latency_mean,latency_std,retain_mean,retain_std,n_runs,support_seed,rank_in_section,is_best_accuracy,is_best_latency,row_color,Accuracy (± std),F1 Macro (± std),"Latency (± std, ms)",Retain (± std),Accuracy (LaTeX),F1 Macro (LaTeX),Latency (LaTeX),Retain (LaTeX)
distilBERT,1000,distilBERT student results for FS=1000.,tab:distilbert_fs1000,2.5,0.7,0.9070131578947368,0.0032669109242164825,0.9068649260703212,0.003299310265080767,3.770340173189955,0.4353940769644378,0.9576687968880243,0.003449364132265241,10,123,6,False,False,,0.9070 ± 0.0033,0.9069 ± 0.0033,3.77 ± 0.44,0.9577 ± 0.0034,0.9070 $\pm$ 0.0033,0.9069 $\pm$ 0.0033,3.77 $\pm$ 0.44,0.9577 $\pm$ 0.0034
distilBERT,1000,distilBERT student results for FS=1000.,tab:distilbert_fs1000,2.5,0.3,0.9069078947368421,0.003061548028559851,0.9067154146089751,0.0031384431965465805,3.784579453325326,0.694220595865476,0.95755765490414,0.0032325319556897325,10,123,7,False,False,,0.9069 ± 0.0031,0.9067 ± 0.0031,3.78 ± 0.69,0.9576 ± 0.0032,0.9069 $\pm$ 0.0031,0.9067 $\pm$ 0.0031,3.78 $\pm$ 0.69,0.9576 $\pm$ 0.0032
distilBERT,1000,distilBERT student results for FS=1000.,tab:distilbert_fs1000,3.0,0.7,0.9067894736842105,0.00217907873152631,0.9065978758478466,0.0022612769337216334,4.028332019903852,0.8498788571128895,0.95743262017227,0.0023007777659905327,10,123,8,False,False,,0.9068 ± 0.0022,0.9066 ± 0.0023,4.03 ± 0.85,0.9574 ± 0.0023,0.9068 $\pm$ 0.0022,0.9066 $\pm$ 0.0023,4.03 $\pm$ 0.85,0.9574 $\pm$ 0.0023
distilBERT,1000,distilBERT student results for FS=1000.,tab:distilbert_fs1000,1.5,0.5,0.9066842105263155,0.0033921405367031603,0.906497472454733,0.003326697733804792,3.952320406679064,0.42669542772896435,0.9573214781883855,0.003581587674207261,10,123,9,False,False,,0.9067 ± 0.0034,0.9065 ± 0.0033,3.95 ± 0.43,0.9573 ± 0.0036,0.9067 $\pm$ 0.0034,0.9065 $\pm$ 0.0033,3.95 $\pm$ 0.43,0.9573 $\pm$ 0.0036
distilBERT,1000,distilBERT student results for FS=1000.,tab:distilbert_fs1000,3.0,0.3,0.9066447368421052,0.00356438925055262,0.9065103209749357,0.0036581473201010672,4.003745427059281,0.633805329833676,0.9572797999444289,0.00376345628010557,10,123,10,False,False,,0.9066 ± 0.0036,0.9065 ± 0.0037,4.00 ± 0.63,0.9573 ± 0.0038,0.9066 $\pm$ 0.0036,0.9065 $\pm$ 0.0037,4.00 $\pm$ 0.63,0.9573 $\pm$ 0.0038
distilBERT,1000,distilBERT student results for FS=1000.,tab:distilbert_fs1000,3.0,0.5,0.9064736842105263,0.003183255861916444,0.9062345449412585,0.0031809964114323376,4.12280070692456,0.678101784876635,0.9570991942206168,0.003361037031198251,10,123,11,False,False,,0.9065 ± 0.0032,0.9062 ± 0.0032,4.12 ± 0.68,0.9571 ± 0.0034,0.9065 $\pm$ 0.0032,0.9062 $\pm$ 0.0032,4.12 $\pm$ 0.68,0.9571 $\pm$ 0.0034
distilBERT,1000,distilBERT student results for FS=1000.,tab:distilbert_fs1000,1.5,0.1,0.9063157894736842,0.003724198195676107,0.9060148726684314,0.003904561352898771,3.877693800095585,0.6177536636523616,0.9569324812447902,0.003932190370538824,10,123,12,False,False,,0.9063 ± 0.0037,0.9060 ± 0.0039,3.88 ± 0.62,0.9569 ± 0.0039,0.9063 $\pm$ 0.0037,0.9060 $\pm$ 0.0039,3.88 $\pm$ 0.62,0.9569 $\pm$ 0.0039
distilBERT,1000,distilBERT student results for FS=1000.,tab:distilbert_fs1000,1.0,0.5,0.9061315789473685,0.004585462864638574,0.9060058691280879,0.004717266507059252,4.111680933686634,0.6129704605831533,0.9567379827729926,0.004841555678140193,10,123,13,False,False,,0.9061 ± 0.0046,0.9060 ± 0.0047,4.11 ± 0.61,0.9567 ± 0.0048,0.9061 $\pm$ 0.0046,0.9060 $\pm$ 0.0047,4.11 $\pm$ 0.61,0.9567 $\pm$ 0.0048
distilBERT,1000,distilBERT student results for FS=1000.,tab:distilbert_fs1000,2.0,0.7,0.9059868421052633,0.003147063540163006,0.9058071849896558,0.003287256248968098,3.8674541865718006,0.37889862046822775,0.9565851625451514,0.003322823410008172,10,123,14,False,False,,0.9060 ± 0.0031,0.9058 ± 0.0033,3.87 ± 0.38,0.9566 ± 0.0033,0.9060 $\pm$ 0.0031,0.9058 $\pm$ 0.0033,3.87 $\pm$ 0.38,0.9566 $\pm$ 0.0033
distilBERT,1000,distilBERT student results for FS=1000.,tab:distilbert_fs1000,2.0,0.3,0.9058684210526315,0.00167725170564452,0.905623343013346,0.0016587717294666456,3.9975178136955947,0.544799392636488,0.9564601278132814,0.0017709242793690334,10,123,15,False,False,,0.9059 ± 0.0017,0.9056 ± 0.0017,4.00 ± 0.54,0.9565 ± 0.0018,0.9059 $\pm$ 0.0017,0.9056 $\pm$ 0.0017,4.00 $\pm$ 0.54,0.9565 $\pm$ 0.0018
distilBERT,1000,distilBERT student results for FS=1000.,tab:distilbert_fs1000,1.5,0.7,0.9055789473684209,0.0027954806776553398,0.9053514728441723,0.002848432486785465,4.103554520042963,0.6613026553650344,0.9561544873575993,0.0029516050500389807,10,123,16,False,False,,0.9056 ± 0.0028,0.9054 ± 0.0028,4.10 ± 0.66,0.9562 ± 0.0030,0.9056 $\pm$ 0.0028,0.9054 $\pm$ 0.0028,4.10 $\pm$ 0.66,0.9562 $\pm$ 0.0030
distilBERT,1000,distilBERT student results for FS=1000.,tab:distilbert_fs1000,2.0,0.1,0.9054210526315789,0.0027703193189527464,0.9052167536919473,0.002952730346951637,4.077862393072186,0.3121015689410075,0.9559877743817726,0.00292503845846637,10,123,17,False,False,,0.9054 ± 0.0028,0.9052 ± 0.0030,4.08 ± 0.31,0.9560 ± 0.0029,0.9054 $\pm$ 0.0028,0.9052 $\pm$ 0.0030,4.08 $\pm$ 0.31,0.9560 $\pm$ 0.0029
distilBERT,1000,distilBERT student results for FS=1000.,tab:distilbert_fs1000,0.5,0.1,0.9046710526315789,0.004061341934283746,0.9046122069065914,0.004185198175824555,4.055690699266657,0.4951438535048498,0.9551958877465963,0.00428816319818789,10,123,18,False,False,,0.9047 ± 0.0041,0.9046 ± 0.0042,4.06 ± 0.50,0.9552 ± 0.0043,0.9047 $\pm$ 0.0041,0.9046 $\pm$ 0.0042,4.06 $\pm$ 0.50,0.9552 $\pm$ 0.0043
distilBERT,1000,distilBERT student results for FS=1000.,tab:distilbert_fs1000,0.5,0.3,0.9045789473684211,0.0026233790375464893,0.9044343056976271,0.0027534553321944535,3.8007927266153274,0.9446555280941481,0.9550986385106972,0.0027698917317801183,10,123,19,False,False,,0.9046 ± 0.0026,0.9044 ± 0.0028,3.80 ± 0.94,0.9551 ± 0.0028,0.9046 $\pm$ 0.0026,0.9044 $\pm$ 0.0028,3.80 $\pm$ 0.94,0.9551 $\pm$ 0.0028
distilBERT,1000,distilBERT student results for FS=1000.,tab:distilbert_fs1000,3.0,0.1,0.9043684210526315,0.003671553027163184,0.9041635079584835,0.003722283065951859,3.9386547997613284,0.7991647451719478,0.9548763545429285,0.0038766050300694933,10,123,20,False,False,,0.9044 ± 0.0037,0.9042 ± 0.0037,3.94 ± 0.80,0.9549 ± 0.0039,0.9044 $\pm$ 0.0037,0.9042 $\pm$ 0.0037,3.94 $\pm$ 0.80,0.9549 $\pm$ 0.0039
distilBERT,1000,distilBERT student results for FS=1000.,tab:distilbert_fs1000,2.5,0.9,0.9038552631578947,0.002744682034518094,0.9036533663545006,0.0027078010115414194,3.9548107879575882,0.3499603023453215,0.9543345373714921,0.0028979693612583325,10,123,21,False,False,,0.9039 ± 0.0027,0.9037 ± 0.0027,3.95 ± 0.35,0.9543 ± 0.0029,0.9039 $\pm$ 0.0027,0.9037 $\pm$ 0.0027,3.95 $\pm$ 0.35,0.9543 $\pm$ 0.0029
distilBERT,1000,distilBERT student results for FS=1000.,tab:distilbert_fs1000,2.5,0.1,0.9037499999999999,0.0031008802947948455,0.9035038249224978,0.003130714984464761,4.162457759593963,0.5233698609483283,0.9542233953876076,0.003274060883640024,10,123,22,False,False,,0.9037 ± 0.0031,0.9035 ± 0.0031,4.16 ± 0.52,0.9542 ± 0.0033,0.9037 $\pm$ 0.0031,0.9035 $\pm$ 0.0031,4.16 $\pm$ 0.52,0.9542 $\pm$ 0.0033
distilBERT,1000,distilBERT student results for FS=1000.,tab:distilbert_fs1000,3.0,0.9,0.9037105263157894,0.004609980875103621,0.9034959521719047,0.004679042301977651,4.178825147998093,0.6083198315341095,0.9541817171436511,0.004867442991218042,10,123,23,False,False,,0.9037 ± 0.0046,0.9035 ± 0.0047,4.18 ± 0.61,0.9542 ± 0.0049,0.9037 $\pm$ 0.0046,0.9035 $\pm$ 0.0047,4.18 $\pm$ 0.61,0.9542 $\pm$ 0.0049
distilBERT,1000,distilBERT student results for FS=1000.,tab:distilbert_fs1000,2.0,0.9,0.9036973684210526,0.0038378822020562987,0.9035393219272766,0.0038282333596928037,3.9106427006724216,0.39223669416775286,0.9541678243956655,0.004052223497586513,10,123,24,False,False,,0.9037 ± 0.0038,0.9035 ± 0.0038,3.91 ± 0.39,0.9542 ± 0.0041,0.9037 $\pm$ 0.0038,0.9035 $\pm$ 0.0038,3.91 $\pm$ 0.39,0.9542 $\pm$ 0.0041
distilBERT,1000,distilBERT student results for FS=1000.,tab:distilbert_fs1000,0.1,0.1,0.9027763157894737,0.004832708432236787,0.9025833222622698,0.004907439731585304,4.3067547604005085,0.7364160460520442,0.9531953320366767,0.005102609625590376,10,123,25,False,False,,0.9028 ± 0.0048,0.9026 ± 0.0049,4.31 ± 0.74,0.9532 ± 0.0051,0.9028 $\pm$ 0.0048,0.9026 $\pm$ 0.0049,4.31 $\pm$ 0.74,0.9532 $\pm$ 0.0051
distilBERT,1000,distilBERT student results for FS=1000.,tab:distilbert_fs1000,0.5,0.5,0.9023552631578948,0.007217398121327113,0.902013425835675,0.007881832559672633,3.8794749594429354,0.6098737641365395,0.9527507641011391,0.007620481484035289,10,123,26,False,False,,0.9024 ± 0.0072,0.9020 ± 0.0079,3.88 ± 0.61,0.9528 ± 0.0076,0.9024 $\pm$ 0.0072,0.9020 $\pm$ 0.0079,3.88 $\pm$ 0.61,0.9528 $\pm$ 0.0076
distilBERT,1000,distilBERT student results for FS=1000.,tab:distilbert_fs1000,1.0,0.7,0.9019078947368421,0.007530907383596867,0.9016676071036926,0.007889620618347968,3.727263246619259,0.37455801864387034,0.9522784106696307,0.007951499877095883,10,123,27,False,False,,0.9019 ± 0.0075,0.9017 ± 0.0079,3.73 ± 0.37,0.9523 ± 0.0080,0.9019 $\pm$ 0.0075,0.9017 $\pm$ 0.0079,3.73 $\pm$ 0.37,0.9523 $\pm$ 0.0080
distilBERT,1000,distilBERT student results for FS=1000.,tab:distilbert_fs1000,1.0,0.9,0.9018026315789474,0.007342018800974894,0.9017454450010283,0.007157305000794527,4.315129226088175,0.5165502776710961,0.9521672686857461,0.007752062084941542,10,123,28,False,False,,0.9018 ± 0.0073,0.9017 ± 0.0072,4.32 ± 0.52,0.9522 ± 0.0078,0.9018 $\pm$ 0.0073,0.9017 $\pm$ 0.0072,4.32 $\pm$ 0.52,0.9522 $\pm$ 0.0078
distilBERT,1000,distilBERT student results for FS=1000.,tab:distilbert_fs1000,0.5,0.9,0.9017368421052632,0.0060861644204730034,0.9013337014924339,0.0065305531295468695,4.063862627129614,0.8322816523071683,0.9520978049458183,0.00642606968541188,10,123,29,False,False,,0.9017 ± 0.0061,0.9013 ± 0.0065,4.06 ± 0.83,0.9521 ± 0.0064,0.9017 $\pm$ 0.0061,0.9013 $\pm$ 0.0065,4.06 $\pm$ 0.83,0.9521 $\pm$ 0.0064
distilBERT,1000,distilBERT student results for FS=1000.,tab:distilbert_fs1000,0.1,0.9,0.9016578947368421,0.002455513704521584,0.9014060103608561,0.002449662145343906,4.199697894097578,0.6080864549412912,0.9520144484579047,0.0025926513134709684,10,123,30,False,False,,0.9017 ± 0.0025,0.9014 ± 0.0024,4.20 ± 0.61,0.9520 ± 0.0026,0.9017 $\pm$ 0.0025,0.9014 $\pm$ 0.0024,4.20 $\pm$ 0.61,0.9520 $\pm$ 0.0026
distilBERT,1000,distilBERT student results for FS=1000.,tab:distilbert_fs1000,0.1,0.5,0.900407894736842,0.003192096705754032,0.9004987016508054,0.003119770903819227,3.6227837594681964,0.2697853859844592,0.9506946373992775,0.0033703716259698134,10,123,31,False,False,,0.9004 ± 0.0032,0.9005 ± 0.0031,3.62 ± 0.27,0.9507 ± 0.0034,0.9004 $\pm$ 0.0032,0.9005 $\pm$ 0.0031,3.62 $\pm$ 0.27,0.9507 $\pm$ 0.0034
distilBERT,1000,distilBERT student results for FS=1000.,tab:distilbert_fs1000,1.5,0.9,0.8994736842105263,0.005567930200897664,0.8992680997909943,0.005506697146555394,3.718729652803934,0.3819774650881368,0.9497082522923034,0.005878892682248184,10,123,32,False,False,,0.8995 ± 0.0056,0.8993 ± 0.0055,3.72 ± 0.38,0.9497 ± 0.0059,0.8995 $\pm$ 0.0056,0.8993 $\pm$ 0.0055,3.72 $\pm$ 0.38,0.9497 $\pm$ 0.0059
distilBERT,1000,distilBERT student results for FS=1000.,tab:distilbert_fs1000,0.5,0.7,0.8990526315789473,0.005437818280485772,0.8985186607356376,0.005833663212206945,4.132631674025712,1.0182744395423593,0.9492636843567658,0.005741514161113073,10,123,33,False,False,,0.8991 ± 0.0054,0.8985 ± 0.0058,4.13 ± 1.02,0.9493 ± 0.0057,0.8991 $\pm$ 0.0054,0.8985 $\pm$ 0.0058,4.13 $\pm$ 1.02,0.9493 $\pm$ 0.0057
distilBERT,1000,distilBERT student results for FS=1000.,tab:distilbert_fs1000,0.1,0.3,0.8989605263157895,0.006704776231551204,0.898669494420546,0.007126351155004618,4.148104206469724,0.8991519321062466,0.9491664351208667,0.0070792302528187336,10,123,34,False,False,,0.8990 ± 0.0067,0.8987 ± 0.0071,4.15 ± 0.90,0.9492 ± 0.0071,0.8990 $\pm$ 0.0067,0.8987 $\pm$ 0.0071,4.15 $\pm$ 0.90,0.9492 $\pm$ 0.0071
distilBERT,1000,distilBERT student results for FS=1000.,tab:distilbert_fs1000,0.1,0.7,0.8979342105263157,0.0058713148137662955,0.8977244203770367,0.0062738770313426895,3.6929334874002953,0.6258445050745508,0.9480828007779938,0.006199220975913292,10,123,35,False,False,,0.8979 ± 0.0059,0.8977 ± 0.0063,3.69 ± 0.63,0.9481 ± 0.0062,0.8979 $\pm$ 0.0059,0.8977 $\pm$ 0.0063,3.69 $\pm$ 0.63,0.9481 $\pm$ 0.0062
